"SampleYear","FirstSampleDate","ProjectRegion","Subregion","Habitat","SiteCode","SiteID","SiteName","StationID","TRANSECT","AbbrName","SciName","Tally","Density"
2018,2018-09-15,"NPSDT/FKNMS","DT","OD","1D1",82,"Bird Key Reef",821,"300-10","OCTO","Total Octocoral",156,15.6
2018,2018-09-15,"NPSDT/FKNMS","DT","OD","1D1",82,"Bird Key Reef",822,"300-10","OCTO","Total Octocoral",121,12.1
2018,2018-09-15,"NPSDT/FKNMS","DT","OD","1D1",82,"Bird Key Reef",823,"300-10","OCTO","Total Octocoral",253,25.3
2018,2018-09-15,"NPSDT/FKNMS","DT","OD","1D1",82,"Bird Key Reef",824,"300-10","OCTO","Total Octocoral",290,29
2018,2018-09-14,"FKNMS","DT","OD","1D2",83,"Black Coral Rock",831,"300-10","OCTO","Total Octocoral",81,8.1
2018,2018-09-14,"FKNMS","DT","OD","1D2",83,"Black Coral Rock",832,"300-10","OCTO","Total Octocoral",67,6.7
2018,2018-09-14,"FKNMS","DT","OD","1D2",83,"Black Coral Rock",833,"300-10","OCTO","Total Octocoral",65,6.5
2018,2018-09-14,"FKNMS","DT","OD","1D2",83,"Black Coral Rock",834,"300-10","OCTO","Total Octocoral",85,8.5
2019,2019-08-14,"NPSDT","DT","P","1PA",27,"The Maze",271,"300-10","OCTO","Total Octocoral",117,11.7
2019,2019-08-14,"NPSDT","DT","P","1PA",27,"The Maze",272,"300-10","OCTO","Total Octocoral",88,8.8
2019,2019-08-14,"NPSDT","DT","P","1PA",27,"The Maze",273,"300-10","OCTO","Total Octocoral",33,3.3
2019,2019-08-14,"NPSDT","DT","P","1PA",27,"The Maze",274,"300-10","OCTO","Total Octocoral",42,4.2
2019,2019-08-13,"NPSDT","DT","P","1PB",28,"Davis Rock",281,"300-10","OCTO","Total Octocoral",3,0.3
2019,2019-08-13,"NPSDT","DT","P","1PB",28,"Davis Rock",282,"300-10","OCTO","Total Octocoral",0,0
2019,2019-08-13,"NPSDT","DT","P","1PB",28,"Davis Rock",283,"300-10","OCTO","Total Octocoral",1,0.1
2019,2019-08-13,"NPSDT","DT","P","1PB",28,"Davis Rock",284,"300-10","OCTO","Total Octocoral",0,0
2019,2019-08-13,"NPSDT","DT","P","1PC",29,"Texas Rock",291,"300-10","OCTO","Total Octocoral",6,0.6
2019,2019-08-13,"NPSDT","DT","P","1PC",29,"Texas Rock",292,"300-10","OCTO","Total Octocoral",10,1
2019,2019-08-13,"NPSDT","DT","P","1PC",29,"Texas Rock",293,"300-10","OCTO","Total Octocoral",9,0.9
2019,2019-08-13,"NPSDT","DT","P","1PC",29,"Texas Rock",294,"300-10","OCTO","Total Octocoral",10,1
2019,2019-06-18,"FKNMS","UK","P","9P3",32,"Porter Patch",321,"300-10","OCTO","Total Octocoral",161,16.1
2019,2019-06-18,"FKNMS","UK","P","9P3",32,"Porter Patch",322,"300-10","OCTO","Total Octocoral",142,14.2
2019,2019-06-18,"FKNMS","UK","P","9P3",32,"Porter Patch",323,"300-10","OCTO","Total Octocoral",122,12.2
2019,2019-06-18,"FKNMS","UK","P","9P3",32,"Porter Patch",324,"300-10","OCTO","Total Octocoral",126,12.6
2019,2019-06-19,"FKNMS","UK","P","9P4",33,"Admiral",331,"300-10","OCTO","Total Octocoral",303,30.3
2019,2019-06-19,"FKNMS","UK","P","9P4",33,"Admiral",332,"300-10","OCTO","Total Octocoral",247,24.7
2019,2019-06-19,"FKNMS","UK","P","9P4",33,"Admiral",333,"300-10","OCTO","Total Octocoral",361,36.1
2019,2019-06-19,"FKNMS","UK","P","9P4",33,"Admiral",334,"300-10","OCTO","Total Octocoral",444,44.4
2019,2019-05-17,"FKNMS","MK","P","7P1",34,"West Turtle Shoal",341,"300-10","OCTO","Total Octocoral",67,6.7
2019,2019-05-17,"FKNMS","MK","P","7P1",34,"West Turtle Shoal",342,"300-10","OCTO","Total Octocoral",151,15.1
2019,2019-05-17,"FKNMS","MK","P","7P1",34,"West Turtle Shoal",343,"300-10","OCTO","Total Octocoral",215,21.5
2019,2019-05-17,"FKNMS","MK","P","7P1",34,"West Turtle Shoal",344,"300-10","OCTO","Total Octocoral",124,12.4
2019,2019-05-14,"FKNMS","MK","P","7P2",35,"Dustan Rocks",351,"300-10","OCTO","Total Octocoral",137,13.7
2019,2019-05-16,"FKNMS","MK","P","7P2",35,"Dustan Rocks",352,"300-10","OCTO","Total Octocoral",200,20
2019,2019-05-16,"FKNMS","MK","P","7P2",35,"Dustan Rocks",353,"300-10","OCTO","Total Octocoral",155,15.5
2019,2019-05-16,"FKNMS","MK","P","7P2",35,"Dustan Rocks",354,"300-10","OCTO","Total Octocoral",151,15.1
2019,2019-07-12,"FKNMS","LK","P","5P1",36,"West Washer Women",361,"300-10","OCTO","Total Octocoral",50,5
2019,2019-07-12,"FKNMS","LK","P","5P1",36,"West Washer Women",362,"300-10","OCTO","Total Octocoral",64,6.4
2019,2019-07-12,"FKNMS","LK","P","5P1",36,"West Washer Women",363,"300-10","OCTO","Total Octocoral",44,4.4
2019,2019-07-12,"FKNMS","LK","P","5P1",36,"West Washer Women",364,"300-10","OCTO","Total Octocoral",63,6.3
2019,2019-07-16,"FKNMS","LK","P","5P3",38,"Cliff Green",381,"300-10","OCTO","Total Octocoral",97,9.7
2019,2019-07-16,"FKNMS","LK","P","5P3",38,"Cliff Green",382,"300-10","OCTO","Total Octocoral",77,7.7
2019,2019-07-16,"FKNMS","LK","P","5P3",38,"Cliff Green",383,"300-10","OCTO","Total Octocoral",110,11
2019,2019-07-16,"FKNMS","LK","P","5P3",38,"Cliff Green",384,"300-10","OCTO","Total Octocoral",44,4.4
2019,2019-08-16,"NPSDT/FKNMS","DT","P","1P1",41,"White Shoal",411,"300-10","OCTO","Total Octocoral",151,15.1
2019,2019-08-16,"NPSDT/FKNMS","DT","P","1P1",41,"White Shoal",412,"300-10","OCTO","Total Octocoral",118,11.8
2019,2019-08-16,"NPSDT/FKNMS","DT","P","1P1",41,"White Shoal",413,"300-10","OCTO","Total Octocoral",97,9.7
2019,2019-08-16,"NPSDT/FKNMS","DT","P","1P1",41,"White Shoal",414,"300-10","OCTO","Total Octocoral",205,20.5
2019,2019-08-16,"NPSDT","DT","P","1P2",42,"Palmata Patch",421,"300-10","OCTO","Total Octocoral",69,6.9
2019,2019-08-18,"NPSDT","DT","P","1P2",42,"Palmata Patch",422,"300-10","OCTO","Total Octocoral",20,2
2019,2019-08-18,"NPSDT","DT","P","1P3",43,"Prolifera Patch",431,"300-10","OCTO","Total Octocoral",13,1.3
2019,2019-08-18,"NPSDT","DT","P","1P3",43,"Prolifera Patch",432,"300-10","OCTO","Total Octocoral",19,1.9
2019,2019-08-18,"NPSDT","DT","P","1P3",43,"Prolifera Patch",433,"300-10","OCTO","Total Octocoral",40,4
2019,2019-08-14,"NPSDT","DT","P","1P4",44,"Temptation Rock",441,"300-10","OCTO","Total Octocoral",71,7.1
2019,2019-08-14,"NPSDT","DT","P","1P4",44,"Temptation Rock",442,"300-10","OCTO","Total Octocoral",30,3
2019,2019-08-14,"NPSDT","DT","P","1P4",44,"Temptation Rock",443,"300-10","OCTO","Total Octocoral",49,4.9
2019,2019-08-14,"NPSDT","DT","P","1P4",44,"Temptation Rock",444,"300-10","OCTO","Total Octocoral",23,2.3
2019,2019-08-14,"NPSDT","DT","P","1P5",45,"Mayer's Peak",451,"300-10","OCTO","Total Octocoral",247,24.7
2019,2019-08-14,"NPSDT","DT","P","1P5",45,"Mayer's Peak",452,"300-10","OCTO","Total Octocoral",372,37.2
2019,2019-08-14,"NPSDT","DT","P","1P5",45,"Mayer's Peak",453,"300-10","OCTO","Total Octocoral",276,27.6
2019,2019-08-14,"NPSDT","DT","P","1P5",45,"Mayer's Peak",454,"300-10","OCTO","Total Octocoral",319,31.9
2019,2019-08-16,"NPSDT","DT","P","1P6",46,"Loggerhead Patch",461,"300-10","OCTO","Total Octocoral",40,4
2019,2019-08-16,"NPSDT","DT","P","1P6",46,"Loggerhead Patch",462,"300-10","OCTO","Total Octocoral",40,4
2019,2019-06-12,"FKNMS","UK","OS","9S1",50,"Carysfort Shallow",501,"300-10","OCTO","Total Octocoral",64,6.4
2019,2019-06-12,"FKNMS","UK","OS","9S1",50,"Carysfort Shallow",502,"300-10","OCTO","Total Octocoral",43,4.3
2019,2019-06-12,"FKNMS","UK","OS","9S1",50,"Carysfort Shallow",503,"300-10","OCTO","Total Octocoral",412,41.2
2019,2019-06-12,"FKNMS","UK","OS","9S1",50,"Carysfort Shallow",504,"300-10","OCTO","Total Octocoral",304,30.4
2019,2019-06-11,"FKNMS","UK","OS","9S3",52,"Molasses Shallow",521,"300-10","OCTO","Total Octocoral",177,17.7
2019,2019-06-11,"FKNMS","UK","OS","9S3",52,"Molasses Shallow",522,"300-10","OCTO","Total Octocoral",214,21.4
2019,2019-06-11,"FKNMS","UK","OS","9S3",52,"Molasses Shallow",523,"300-10","OCTO","Total Octocoral",241,24.1
2019,2019-06-11,"FKNMS","UK","OS","9S3",52,"Molasses Shallow",524,"300-10","OCTO","Total Octocoral",232,23.2
2019,2019-06-14,"FKNMS","MK","OS","7S1",54,"Alligator Shallow",541,"300-10","OCTO","Total Octocoral",268,26.8
2019,2019-06-14,"FKNMS","MK","OS","7S1",54,"Alligator Shallow",542,"300-10","OCTO","Total Octocoral",257,25.7
2019,2019-06-14,"FKNMS","MK","OS","7S1",54,"Alligator Shallow",543,"300-10","OCTO","Total Octocoral",409,40.9
2019,2019-06-14,"FKNMS","MK","OS","7S1",54,"Alligator Shallow",544,"300-10","OCTO","Total Octocoral",175,17.5
2019,2019-05-15,"FKNMS","MK","OS","7S2",55,"Tennessee Shallow",551,"300-10","OCTO","Total Octocoral",248,24.8
2019,2019-05-15,"FKNMS","MK","OS","7S2",55,"Tennessee Shallow",552,"300-10","OCTO","Total Octocoral",342,34.2
2019,2019-05-15,"FKNMS","MK","OS","7S2",55,"Tennessee Shallow",553,"300-10","OCTO","Total Octocoral",196,19.6
2019,2019-05-15,"FKNMS","MK","OS","7S2",55,"Tennessee Shallow",554,"300-10","OCTO","Total Octocoral",260,26
2019,2019-05-20,"FKNMS","MK","OS","5S1",56,"Sombrero Shallow",561,"300-10","OCTO","Total Octocoral",125,12.5
2019,2019-05-18,"FKNMS","MK","OS","5S1",56,"Sombrero Shallow",562,"300-10","OCTO","Total Octocoral",125,12.5
2019,2019-05-20,"FKNMS","MK","OS","5S1",56,"Sombrero Shallow",563,"300-10","OCTO","Total Octocoral",122,12.2
2019,2019-05-20,"FKNMS","MK","OS","5S1",56,"Sombrero Shallow",564,"300-10","OCTO","Total Octocoral",87,8.7
2019,2019-07-09,"FKNMS","LK","OS","5S4",59,"Western Sambo Shallow",591,"300-10","OCTO","Total Octocoral",103,10.3
2019,2019-07-09,"FKNMS","LK","OS","5S4",59,"Western Sambo Shallow",592,"300-10","OCTO","Total Octocoral",59,5.9
2019,2019-07-09,"FKNMS","LK","OS","5S4",59,"Western Sambo Shallow",593,"300-10","OCTO","Total Octocoral",30,3
2019,2019-07-09,"FKNMS","LK","OS","5S4",59,"Western Sambo Shallow",594,"300-10","OCTO","Total Octocoral",27,2.7
2019,2019-07-10,"FKNMS","LK","OS","2S1",61,"Sand Key Shallow",611,"300-10","OCTO","Total Octocoral",146,14.6
2019,2019-07-10,"FKNMS","LK","OS","2S1",61,"Sand Key Shallow",612,"300-10","OCTO","Total Octocoral",67,6.7
2019,2019-07-10,"FKNMS","LK","OS","2S1",61,"Sand Key Shallow",613,"300-10","OCTO","Total Octocoral",114,11.4
2019,2019-07-10,"FKNMS","LK","OS","2S1",61,"Sand Key Shallow",614,"300-10","OCTO","Total Octocoral",72,7.2
2019,2019-06-12,"FKNMS","UK","OD","9D1",70,"Carysfort Deep",701,"300-10","OCTO","Total Octocoral",136,13.6
2019,2019-06-12,"FKNMS","UK","OD","9D1",70,"Carysfort Deep",702,"300-10","OCTO","Total Octocoral",172,17.2
2019,2019-06-12,"FKNMS","UK","OD","9D1",70,"Carysfort Deep",703,"300-10","OCTO","Total Octocoral",198,19.8
2019,2019-06-12,"FKNMS","UK","OD","9D1",70,"Carysfort Deep",704,"300-10","OCTO","Total Octocoral",129,12.9
2019,2019-06-11,"FKNMS","UK","OD","9D3",72,"Molasses Deep",721,"300-10","OCTO","Total Octocoral",264,26.4
2019,2019-06-11,"FKNMS","UK","OD","9D3",72,"Molasses Deep",722,"300-10","OCTO","Total Octocoral",210,21
2019,2019-06-11,"FKNMS","UK","OD","9D3",72,"Molasses Deep",723,"300-10","OCTO","Total Octocoral",230,23
2019,2019-06-11,"FKNMS","UK","OD","9D3",72,"Molasses Deep",724,"300-10","OCTO","Total Octocoral",236,23.6
2019,2019-06-14,"FKNMS","MK","OD","7D1",74,"Alligator Deep",741,"300-10","OCTO","Total Octocoral",184,18.4
2019,2019-06-14,"FKNMS","MK","OD","7D1",74,"Alligator Deep",742,"300-10","OCTO","Total Octocoral",61,6.1
2019,2019-06-14,"FKNMS","MK","OD","7D1",74,"Alligator Deep",743,"300-10","OCTO","Total Octocoral",185,18.5
2019,2019-06-14,"FKNMS","MK","OD","7D1",74,"Alligator Deep",744,"300-10","OCTO","Total Octocoral",274,27.4
2019,2019-05-15,"FKNMS","MK","OD","7D2",75,"Tennessee Deep",751,"300-10","OCTO","Total Octocoral",64,6.4
2019,2019-05-15,"FKNMS","MK","OD","7D2",75,"Tennessee Deep",752,"300-10","OCTO","Total Octocoral",78,7.8
2019,2019-05-15,"FKNMS","MK","OD","7D2",75,"Tennessee Deep",753,"300-10","OCTO","Total Octocoral",96,9.6
2019,2019-05-15,"FKNMS","MK","OD","7D2",75,"Tennessee Deep",754,"300-10","OCTO","Total Octocoral",53,5.3
2019,2019-05-20,"FKNMS","MK","OD","5D1",76,"Sombrero Deep",761,"300-10","OCTO","Total Octocoral",144,14.4
2019,2019-05-20,"FKNMS","MK","OD","5D1",76,"Sombrero Deep",762,"300-10","OCTO","Total Octocoral",92,9.2
2019,2019-05-20,"FKNMS","MK","OD","5D1",76,"Sombrero Deep",763,"300-10","OCTO","Total Octocoral",136,13.6
2019,2019-05-20,"FKNMS","MK","OD","5D1",76,"Sombrero Deep",764,"300-10","OCTO","Total Octocoral",122,12.2
2019,2019-07-17,"FKNMS","LK","OD","5D4",79,"Western Sambo Deep",791,"300-10","OCTO","Total Octocoral",124,12.4
2019,2019-07-17,"FKNMS","LK","OD","5D4",79,"Western Sambo Deep",792,"300-10","OCTO","Total Octocoral",162,16.2
2019,2019-07-19,"FKNMS","LK","OD","5D4",79,"Western Sambo Deep",793,"300-10","OCTO","Total Octocoral",225,22.5
2019,2019-07-19,"FKNMS","LK","OD","5D4",79,"Western Sambo Deep",794,"300-10","OCTO","Total Octocoral",207,20.7
2019,2019-07-10,"FKNMS","LK","OD","2D1",81,"Sand Key Deep",811,"300-10","OCTO","Total Octocoral",254,25.4
2019,2019-07-10,"FKNMS","LK","OD","2D1",81,"Sand Key Deep",812,"300-10","OCTO","Total Octocoral",298,29.8
2019,2019-07-17,"FKNMS","LK","OD","2D1",81,"Sand Key Deep",813,"300-10","OCTO","Total Octocoral",588,58.8
2019,2019-07-17,"FKNMS","LK","OD","2D1",81,"Sand Key Deep",814,"300-10","OCTO","Total Octocoral",465,46.5
2019,2019-08-18,"NPSDT/FKNMS","DT","OD","1D1",82,"Bird Key Reef",821,"300-10","OCTO","Total Octocoral",128,12.8
2019,2019-08-18,"NPSDT/FKNMS","DT","OD","1D1",82,"Bird Key Reef",822,"300-10","OCTO","Total Octocoral",203,20.3
2019,2019-08-18,"NPSDT/FKNMS","DT","OD","1D1",82,"Bird Key Reef",823,"300-10","OCTO","Total Octocoral",253,25.3
2019,2019-08-18,"NPSDT/FKNMS","DT","OD","1D1",82,"Bird Key Reef",824,"300-10","OCTO","Total Octocoral",419,41.9
2019,2019-08-15,"FKNMS","DT","OD","1D2",83,"Black Coral Rock",831,"300-10","OCTO","Total Octocoral",81,8.1
2019,2019-08-15,"FKNMS","DT","OD","1D2",83,"Black Coral Rock",832,"300-10","OCTO","Total Octocoral",63,6.3
2019,2019-08-15,"FKNMS","DT","OD","1D2",83,"Black Coral Rock",833,"300-10","OCTO","Total Octocoral",61,6.1
2019,2019-08-15,"FKNMS","DT","OD","1D2",83,"Black Coral Rock",834,"300-10","OCTO","Total Octocoral",78,7.8
2020,2020-08-13,"NPSDT","DT","P","1PA",27,"The Maze",271,"300-10","OCTO","Total Octocoral",106,10.6
2020,2020-08-13,"NPSDT","DT","P","1PA",27,"The Maze",272,"300-10","OCTO","Total Octocoral",77,7.7
2020,2020-08-13,"NPSDT","DT","P","1PA",27,"The Maze",273,"300-10","OCTO","Total Octocoral",53,5.3
2020,2020-08-13,"NPSDT","DT","P","1PA",27,"The Maze",274,"300-10","OCTO","Total Octocoral",53,5.3
2020,2020-08-11,"NPSDT","DT","P","1PB",28,"Davis Rock",281,"300-10","OCTO","Total Octocoral",0,0
2020,2020-08-11,"NPSDT","DT","P","1PB",28,"Davis Rock",282,"300-10","OCTO","Total Octocoral",0,0
2020,2020-08-11,"NPSDT","DT","P","1PB",28,"Davis Rock",283,"300-10","OCTO","Total Octocoral",0,0
2020,2020-08-11,"NPSDT","DT","P","1PB",28,"Davis Rock",284,"300-10","OCTO","Total Octocoral",0,0
2020,2020-08-11,"NPSDT","DT","P","1PC",29,"Texas Rock",291,"300-10","OCTO","Total Octocoral",5,0.5
2020,2020-08-11,"NPSDT","DT","P","1PC",29,"Texas Rock",292,"300-10","OCTO","Total Octocoral",11,1.1
2020,2020-08-11,"NPSDT","DT","P","1PC",29,"Texas Rock",293,"300-10","OCTO","Total Octocoral",3,0.3
2020,2020-08-11,"NPSDT","DT","P","1PC",29,"Texas Rock",294,"300-10","OCTO","Total Octocoral",9,0.9
2020,2020-06-11,"FKNMS","UK","P","9P3",32,"Porter Patch",321,"300-10","OCTO","Total Octocoral",165,16.5
2020,2020-06-11,"FKNMS","UK","P","9P3",32,"Porter Patch",322,"300-10","OCTO","Total Octocoral",161,16.1
2020,2020-06-11,"FKNMS","UK","P","9P3",32,"Porter Patch",323,"300-10","OCTO","Total Octocoral",163,16.3
2020,2020-06-11,"FKNMS","UK","P","9P3",32,"Porter Patch",324,"300-10","OCTO","Total Octocoral",141,14.1
2020,2020-06-11,"FKNMS","UK","P","9P4",33,"Admiral",331,"300-10","OCTO","Total Octocoral",240,24
2020,2020-06-11,"FKNMS","UK","P","9P4",33,"Admiral",332,"300-10","OCTO","Total Octocoral",229,22.9
2020,2020-06-11,"FKNMS","UK","P","9P4",33,"Admiral",333,"300-10","OCTO","Total Octocoral",354,35.4
2020,2020-06-11,"FKNMS","UK","P","9P4",33,"Admiral",334,"300-10","OCTO","Total Octocoral",531,53.1
2020,2020-10-01,"FKNMS","MK","P","7P1",34,"West Turtle Shoal",341,"300-10","OCTO","Total Octocoral",72,7.2
2020,2020-10-01,"FKNMS","MK","P","7P1",34,"West Turtle Shoal",342,"300-10","OCTO","Total Octocoral",156,15.6
2020,2020-10-31,"FKNMS","MK","P","7P1",34,"West Turtle Shoal",343,"300-10","OCTO","Total Octocoral",227,22.7
2020,2020-10-11,"FKNMS","MK","P","7P1",34,"West Turtle Shoal",344,"300-10","OCTO","Total Octocoral",118,11.8
2020,2020-09-29,"FKNMS","MK","P","7P2",35,"Dustan Rocks",351,"300-10","OCTO","Total Octocoral",142,14.2
2020,2020-09-29,"FKNMS","MK","P","7P2",35,"Dustan Rocks",352,"300-10","OCTO","Total Octocoral",150,15
2020,2020-09-29,"FKNMS","MK","P","7P2",35,"Dustan Rocks",353,"300-10","OCTO","Total Octocoral",177,17.7
2020,2020-09-29,"FKNMS","MK","P","7P2",35,"Dustan Rocks",354,"300-10","OCTO","Total Octocoral",133,13.3
2020,2020-09-17,"FKNMS","LK","P","5P1",36,"West Washer Women",361,"300-10","OCTO","Total Octocoral",59,5.9
2020,2020-09-17,"FKNMS","LK","P","5P1",36,"West Washer Women",362,"300-10","OCTO","Total Octocoral",76,7.6
2020,2020-09-17,"FKNMS","LK","P","5P1",36,"West Washer Women",363,"300-10","OCTO","Total Octocoral",31,3.1
2020,2020-09-17,"FKNMS","LK","P","5P1",36,"West Washer Women",364,"300-10","OCTO","Total Octocoral",60,6
2020,2020-09-16,"FKNMS","LK","P","5P3",38,"Cliff Green",381,"300-10","OCTO","Total Octocoral",83,8.3
2020,2020-09-16,"FKNMS","LK","P","5P3",38,"Cliff Green",382,"300-10","OCTO","Total Octocoral",82,8.2
2020,2020-09-15,"FKNMS","LK","P","5P3",38,"Cliff Green",383,"300-10","OCTO","Total Octocoral",84,8.4
2020,2020-09-15,"FKNMS","LK","P","5P3",38,"Cliff Green",384,"300-10","OCTO","Total Octocoral",61,6.1
2020,2020-08-15,"NPSDT/FKNMS","DT","P","1P1",41,"White Shoal",411,"300-10","OCTO","Total Octocoral",152,15.2
2020,2020-08-15,"NPSDT/FKNMS","DT","P","1P1",41,"White Shoal",412,"300-10","OCTO","Total Octocoral",117,11.7
2020,2020-08-15,"NPSDT/FKNMS","DT","P","1P1",41,"White Shoal",413,"300-10","OCTO","Total Octocoral",172,17.2
2020,2020-08-15,"NPSDT/FKNMS","DT","P","1P1",41,"White Shoal",414,"300-10","OCTO","Total Octocoral",157,15.7
2020,2020-08-12,"NPSDT","DT","P","1P2",42,"Palmata Patch",421,"300-10","OCTO","Total Octocoral",72,7.2
2020,2020-08-12,"NPSDT","DT","P","1P2",42,"Palmata Patch",422,"300-10","OCTO","Total Octocoral",16,1.6
2020,2020-08-12,"NPSDT","DT","P","1P3",43,"Prolifera Patch",431,"300-10","OCTO","Total Octocoral",14,1.4
2020,2020-08-12,"NPSDT","DT","P","1P3",43,"Prolifera Patch",432,"300-10","OCTO","Total Octocoral",23,2.3
2020,2020-08-12,"NPSDT","DT","P","1P3",43,"Prolifera Patch",433,"300-10","OCTO","Total Octocoral",37,3.7
2020,2020-08-13,"NPSDT","DT","P","1P4",44,"Temptation Rock",441,"300-10","OCTO","Total Octocoral",65,6.5
2020,2020-08-13,"NPSDT","DT","P","1P4",44,"Temptation Rock",442,"300-10","OCTO","Total Octocoral",31,3.1
2020,2020-08-13,"NPSDT","DT","P","1P4",44,"Temptation Rock",443,"300-10","OCTO","Total Octocoral",56,5.6
2020,2020-08-13,"NPSDT","DT","P","1P4",44,"Temptation Rock",444,"300-10","OCTO","Total Octocoral",29,2.9
2020,2020-08-13,"NPSDT","DT","P","1P5",45,"Mayer's Peak",451,"300-10","OCTO","Total Octocoral",201,20.1
2020,2020-08-13,"NPSDT","DT","P","1P5",45,"Mayer's Peak",452,"300-10","OCTO","Total Octocoral",264,26.4
2020,2020-08-13,"NPSDT","DT","P","1P5",45,"Mayer's Peak",453,"300-10","OCTO","Total Octocoral",231,23.1
2020,2020-08-13,"NPSDT","DT","P","1P5",45,"Mayer's Peak",454,"300-10","OCTO","Total Octocoral",277,27.7
2020,2020-08-15,"NPSDT","DT","P","1P6",46,"Loggerhead Patch",461,"300-10","OCTO","Total Octocoral",12,1.2
2020,2020-08-15,"NPSDT","DT","P","1P6",46,"Loggerhead Patch",462,"300-10","OCTO","Total Octocoral",7,0.7
2020,2020-06-15,"FKNMS","UK","OS","9S1",50,"Carysfort Shallow",501,"300-10","OCTO","Total Octocoral",108,10.8
2020,2020-06-15,"FKNMS","UK","OS","9S1",50,"Carysfort Shallow",502,"300-10","OCTO","Total Octocoral",71,7.1
2020,2020-06-15,"FKNMS","UK","OS","9S1",50,"Carysfort Shallow",503,"300-10","OCTO","Total Octocoral",419,41.9
2020,2020-06-15,"FKNMS","UK","OS","9S1",50,"Carysfort Shallow",504,"300-10","OCTO","Total Octocoral",306,30.6
2020,2020-06-10,"FKNMS","UK","OS","9S3",52,"Molasses Shallow",521,"300-10","OCTO","Total Octocoral",315,31.5
2020,2020-06-16,"FKNMS","UK","OS","9S3",52,"Molasses Shallow",522,"300-10","OCTO","Total Octocoral",351,35.1
2020,2020-06-16,"FKNMS","UK","OS","9S3",52,"Molasses Shallow",523,"300-10","OCTO","Total Octocoral",436,43.6
2020,2020-06-16,"FKNMS","UK","OS","9S3",52,"Molasses Shallow",524,"300-10","OCTO","Total Octocoral",361,36.1
2020,2020-06-13,"FKNMS","MK","OS","7S1",54,"Alligator Shallow",541,"300-10","OCTO","Total Octocoral",377,37.7
2020,2020-06-13,"FKNMS","MK","OS","7S1",54,"Alligator Shallow",542,"300-10","OCTO","Total Octocoral",324,32.4
2020,2020-06-13,"FKNMS","MK","OS","7S1",54,"Alligator Shallow",543,"300-10","OCTO","Total Octocoral",485,48.5
2020,2020-06-13,"FKNMS","MK","OS","7S1",54,"Alligator Shallow",544,"300-10","OCTO","Total Octocoral",394,39.4
2020,2020-09-20,"FKNMS","MK","OS","7S2",55,"Tennessee Shallow",551,"300-10","OCTO","Total Octocoral",276,27.6
2020,2020-09-20,"FKNMS","MK","OS","7S2",55,"Tennessee Shallow",552,"300-10","OCTO","Total Octocoral",362,36.2
2020,2020-09-20,"FKNMS","MK","OS","7S2",55,"Tennessee Shallow",553,"300-10","OCTO","Total Octocoral",338,33.8
2020,2020-09-20,"FKNMS","MK","OS","7S2",55,"Tennessee Shallow",554,"300-10","OCTO","Total Octocoral",443,44.3
2020,2020-09-19,"FKNMS","MK","OS","5S1",56,"Sombrero Shallow",561,"300-10","OCTO","Total Octocoral",81,8.1
2020,2020-09-19,"FKNMS","MK","OS","5S1",56,"Sombrero Shallow",562,"300-10","OCTO","Total Octocoral",94,9.4
2020,2020-09-19,"FKNMS","MK","OS","5S1",56,"Sombrero Shallow",563,"300-10","OCTO","Total Octocoral",110,11
2020,2020-09-19,"FKNMS","MK","OS","5S1",56,"Sombrero Shallow",564,"300-10","OCTO","Total Octocoral",82,8.2
2020,2020-07-14,"FKNMS","LK","OS","5S4",59,"Western Sambo Shallow",591,"300-10","OCTO","Total Octocoral",199,19.9
2020,2020-07-14,"FKNMS","LK","OS","5S4",59,"Western Sambo Shallow",592,"300-10","OCTO","Total Octocoral",56,5.6
2020,2020-07-14,"FKNMS","LK","OS","5S4",59,"Western Sambo Shallow",593,"300-10","OCTO","Total Octocoral",34,3.4
2020,2020-07-14,"FKNMS","LK","OS","5S4",59,"Western Sambo Shallow",594,"300-10","OCTO","Total Octocoral",31,3.1
2020,2020-07-16,"FKNMS","LK","OS","2S1",61,"Sand Key Shallow",611,"300-10","OCTO","Total Octocoral",177,17.7
2020,2020-07-16,"FKNMS","LK","OS","2S1",61,"Sand Key Shallow",612,"300-10","OCTO","Total Octocoral",77,7.7
2020,2020-07-16,"FKNMS","LK","OS","2S1",61,"Sand Key Shallow",613,"300-10","OCTO","Total Octocoral",138,13.8
2020,2020-07-16,"FKNMS","LK","OS","2S1",61,"Sand Key Shallow",614,"300-10","OCTO","Total Octocoral",88,8.8
2020,2020-06-15,"FKNMS","UK","OD","9D1",70,"Carysfort Deep",701,"300-10","OCTO","Total Octocoral",124,12.4
2020,2020-06-15,"FKNMS","UK","OD","9D1",70,"Carysfort Deep",702,"300-10","OCTO","Total Octocoral",173,17.3
2020,2020-06-15,"FKNMS","UK","OD","9D1",70,"Carysfort Deep",703,"300-10","OCTO","Total Octocoral",150,15
2020,2020-06-15,"FKNMS","UK","OD","9D1",70,"Carysfort Deep",704,"300-10","OCTO","Total Octocoral",114,11.4
2020,2020-06-16,"FKNMS","UK","OD","9D3",72,"Molasses Deep",721,"300-10","OCTO","Total Octocoral",288,28.8
2020,2020-06-16,"FKNMS","UK","OD","9D3",72,"Molasses Deep",722,"300-10","OCTO","Total Octocoral",263,26.3
2020,2020-06-16,"FKNMS","UK","OD","9D3",72,"Molasses Deep",723,"300-10","OCTO","Total Octocoral",233,23.3
